id,type,gender,skin_tone,count,accessories
3293,human,female,medium,4,wild white hair/hot lipstick/earring/nerd glasses
3294,human,female,medium,3,mole/straight hair blonde/cigarette
3295,human,male,dark,2,wild hair/clown eyes green
3296,human,male,medium,5,cigarette/frumpy hair/chinstrap/earring/mole
3297,human,male,medium,3,mustache/mohawk/small shades
3298,human,male,light,3,hoodie/eye patch/big beard
3299,human,male,dark,3,frumpy hair/normal beard black/earring
3300,human,male,medium,3,messy hair/horned rim glasses/normal beard
3301,human,female,medium,3,hot lipstick/half shaved/nerd glasses
3302,human,male,light,4,bandana/mustache/horned rim glasses/pipe
3303,human,male,medium,2,shaved head/big beard
3304,human,female,medium,2,mohawk thin/purple lipstick
3305,human,male,medium,3,front beard/messy hair/frown
3306,human,male,medium,3,wild hair/earring/normal beard
3307,human,male,albino,0,none
3308,human,female,light,2,pilot helmet/hot lipstick
3309,human,male,dark,2,front beard/hoodie
3310,human,male,light,3,handlebars/mohawk thin/horned rim glasses
3311,human,female,dark,4,tassle hat/spots/purple lipstick/earring
3312,human,male,light,2,stringy hair/classic shades
3313,human,male,medium,3,crazy hair/smile/3d glasses
3314,human,female,medium,2,blue eye shadow/wild hair
3315,human,male,dark,3,stringy hair/cigarette/nerd glasses
3316,human,male,light,3,shadow beard/horned rim glasses/clown hair green
3317,human,male,albino,2,front beard/top hat
3318,human,female,medium,3,gold chain/frumpy hair/regular shades
3319,human,male,medium,2,vape/headband
3320,human,male,medium,2,frumpy hair/shadow beard
3321,human,female,light,2,black lipstick/straight hair blonde
3322,human,male,medium,3,bandana/front beard dark/vr
3323,human,male,dark,2,knitted cap/small shades
3324,human,male,dark,3,earring/crazy hair/big beard
3325,human,male,medium,2,vape/mohawk
3326,human,male,dark,2,vampire hair/chinstrap
3327,human,male,albino,2,earring/headband
3328,zombie,male,,2,cigarette/messy hair
3329,human,female,light,3,mole/clown eyes green/earring
3330,human,male,dark,4,frown/shadow beard/fedora/regular shades
3331,human,male,light,4,cigarette/earring/headband/eye patch
3332,human,female,light,2,red mohawk/clown eyes green
3333,human,female,dark,3,tassle hat/clown eyes green/earring
3334,human,female,medium,2,green eye shadow/dark hair
3335,human,male,dark,2,luxurious beard/purple hair
3336,human,female,medium,3,messy hair/purple eye shadow/hot lipstick
3337,human,male,albino,2,luxurious beard/wild hair
3338,human,female,medium,2,mole/dark hair
3339,human,male,light,3,mohawk thin/shadow beard/earring
3340,human,female,medium,3,crazy hair/earring/cigarette
3341,human,female,light,3,mole/messy hair/hot lipstick
3342,human,male,medium,4,bandana/spots/earring/normal beard
3343,human,female,medium,2,tassle hat/regular shades
3344,human,female,medium,2,crazy hair/purple lipstick
3345,human,female,light,2,gold chain/dark hair
3346,human,male,medium,2,stringy hair/classic shades
3347,human,female,medium,3,gold chain/earring/straight hair dark
3348,human,female,dark,3,mole/hot lipstick/wild hair
3349,human,male,light,4,mohawk thin/earring/normal beard/eye patch
3350,human,male,medium,3,cigarette/earring/knitted cap
3351,human,female,dark,3,tassle hat/vape/big shades
3352,human,male,dark,4,shadow beard/earring/regular shades/mohawk dark
3353,human,male,dark,4,front beard/eye mask/earring/do-rag
3354,human,female,dark,3,half shaved/cigarette/nerd glasses
3355,human,male,light,2,shadow beard/knitted cap
3356,human,female,dark,2,knitted cap/regular shades
3357,human,male,medium,3,earring/shaved head/clown eyes green
3358,human,female,medium,4,big shades/headband/hot lipstick/earring
3359,human,male,dark,2,muttonchops/knitted cap
3360,human,female,dark,4,mole/big shades/blonde short/hot lipstick
3361,human,female,medium,5,black lipstick/stringy hair/earring/cigarette/nerd glasses
3362,human,male,light,3,bandana/rosy cheeks/small shades
3363,human,male,medium,2,top hat/pipe
3364,human,female,medium,3,mohawk/clown eyes green/purple lipstick
3365,human,male,dark,3,shadow beard/wild hair/smile
3366,human,female,dark,3,purple lipstick/straight hair dark/nerd glasses
3367,human,female,light,2,headband/earring
3368,human,male,dark,3,silver chain/fedora/mole
3369,human,male,medium,2,stringy hair/luxurious beard
3370,human,male,dark,3,shadow beard/purple hair/earring
3371,human,female,dark,3,horned rim glasses/straight hair blonde/hot lipstick
3372,human,male,medium,4,normal beard black/earring/nerd glasses/headband
3373,human,male,light,2,police cap/small shades
3374,human,male,medium,3,frumpy hair/normal beard black/classic shades
3375,human,male,medium,4,cap forward/big shades/earring/normal beard
3376,human,female,dark,4,black lipstick/earring/mohawk dark/clown eyes blue
3377,human,female,medium,3,clown eyes green/straight hair/earring
3378,human,male,medium,3,bandana/handlebars/earring
3379,human,male,medium,4,handlebars/wild hair/nerd glasses/mole
3380,human,male,albino,3,peak spike/classic shades/mustache
3381,human,male,light,2,silver chain/knitted cap
3382,human,male,light,3,clown nose/nerd glasses/mohawk dark
3383,human,male,light,3,stringy hair/handlebars/medical mask
3384,human,male,light,3,vampire hair/silver chain/horned rim glasses
3385,human,female,dark,2,tassle hat/eye patch
3386,human,female,dark,2,big shades/frumpy hair
3387,human,male,dark,2,police cap/big shades
3388,human,female,medium,3,messy hair/purple lipstick/earring
3389,human,male,light,3,frumpy hair/pipe/mole
3390,human,male,light,3,messy hair/handlebars/horned rim glasses
3391,human,male,albino,2,muttonchops/shaved head
3392,human,male,dark,4,fedora/earring/nerd glasses/pipe
3393,zombie,male,,2,frown/crazy hair
3394,human,female,light,4,mole/horned rim glasses/headband/hot lipstick
3395,human,male,albino,4,clown nose/cap/big shades/mole
3396,human,male,albino,3,wild hair/mustache/clown eyes green
3397,human,female,medium,3,purple eye shadow/frumpy hair/purple lipstick
3398,human,male,light,3,muttonchops/vr/mohawk
3399,human,female,medium,2,black lipstick/half shaved
3400,human,male,dark,2,mohawk thin/rosy cheeks
3401,human,female,dark,3,eye mask/wild blonde/earring
3402,human,female,light,4,knitted cap/spots/horned rim glasses/purple lipstick
3403,human,male,medium,2,wild hair/earring
3404,human,male,dark,2,messy hair/front beard dark
3405,human,female,albino,2,crazy hair/purple lipstick
3406,human,male,medium,4,big shades/smile/mohawk dark/mole
3407,human,male,light,2,mustache/regular shades
3408,human,female,medium,2,vape/mohawk thin
3409,human,female,dark,4,red mohawk/eye mask/purple lipstick/earring
3410,human,male,light,2,shadow beard/headband
3411,human,male,medium,2,mohawk thin/smile
3412,human,female,albino,1,wild hair
3413,human,female,medium,2,clown eyes green/wild hair
3414,human,female,light,3,bandana/eye patch/purple lipstick
3415,human,male,light,3,smile/do-rag/eye patch
3416,human,male,light,2,eye mask/purple hair
3417,human,female,dark,2,big shades/wild hair
3418,human,female,medium,3,mohawk/clown eyes blue/cigarette
3419,human,male,medium,3,silver chain/nerd glasses/mohawk dark
3420,human,female,light,2,horned rim glasses/mohawk dark
3421,human,male,dark,3,bandana/shadow beard/horned rim glasses
3422,human,male,dark,3,nerd glasses/headband/pipe
3423,human,male,medium,4,buck teeth/earring/goat/do-rag
3424,human,female,light,3,straight hair blonde/purple lipstick/earring
3425,human,male,dark,4,cigarette/wild hair/earring/mole
3426,human,male,medium,3,bandana/earring/small shades
3427,human,female,medium,3,big shades/black lipstick/straight hair blonde
3428,human,male,dark,3,wild hair/goat/mole
3429,human,male,medium,3,cigarette/messy hair/vr
3430,human,female,dark,2,big shades/straight hair
3431,human,female,dark,3,red mohawk/purple eye shadow/hot lipstick
3432,human,female,dark,2,gold chain/straight hair blonde
3433,human,male,dark,3,peak spike/shadow beard/eye patch
3434,human,male,light,4,fedora/earring/nerd glasses/goat
3435,human,female,dark,2,headband/purple lipstick
3436,human,female,light,3,big shades/hot lipstick/mohawk dark
3437,human,female,dark,5,mole/pink with hat/purple lipstick/earring/clown eyes blue
3438,human,male,light,5,frumpy hair/frown/shadow beard/classic shades/earring
3439,human,male,light,3,cap forward/frown/earring
3440,human,male,light,3,front beard/horned rim glasses/do-rag
3441,human,female,albino,4,hot lipstick/half shaved/earring/3d glasses
3442,human,female,light,2,cap/earring
3443,alien,male,,2,earring/cowboy hat
3444,human,male,light,3,cap forward/earring/smile
3445,human,male,light,3,mohawk thin/shadow beard/nerd glasses
3446,human,male,dark,3,handlebars/shaved head/eye patch
3447,human,male,medium,3,hoodie/spots/classic shades
3448,human,male,dark,3,cap/earring/regular shades
3449,human,male,light,2,messy hair/normal beard
3450,human,female,light,2,blue eye shadow/mohawk dark
3451,human,female,medium,2,dark hair/vr
3452,human,male,dark,3,shadow beard/classic shades/knitted cap
3453,human,female,dark,2,eye patch/hot lipstick
3454,human,male,light,3,cap/handlebars/eye patch
3455,human,male,albino,3,shadow beard/mohawk/mole
3456,human,male,medium,2,spots/crazy hair
3457,human,female,albino,3,wild blonde/purple lipstick/earring
3458,human,male,dark,2,classic shades/mohawk
3459,human,male,medium,3,bandana/classic shades/earring
3460,human,male,medium,4,frumpy hair/eye mask/frown/shadow beard
3461,human,male,albino,3,luxurious beard/classic shades/do-rag
3462,human,male,light,2,cigarette/earring
3463,human,male,albino,3,frown/fedora/vape
3464,human,female,light,3,big shades/straight hair/hot lipstick
3465,human,female,medium,3,big shades/straight hair/hot lipstick
3466,human,male,light,2,hoodie/vr
3467,human,male,light,3,big shades/shadow beard/headband
3468,human,female,light,4,wild white hair/black lipstick/3d glasses/cigarette
3469,human,male,albino,4,police cap/shadow beard/earring/regular shades
3470,human,female,dark,2,blue eye shadow/blonde bob
3471,human,female,light,3,clown nose/silver chain/crazy hair
3472,human,male,dark,3,mustache/earring/crazy hair
3473,human,male,dark,3,front beard dark/headband/regular shades
3474,human,male,medium,2,eye patch/mohawk dark
3475,human,male,medium,2,hoodie/big beard
3476,human,female,light,3,purple lipstick/straight hair dark/cigarette
3477,human,male,light,3,shadow beard/crazy hair/clown eyes green
3478,human,male,dark,2,mohawk thin/big shades
3479,human,female,dark,2,pink with hat/classic shades
3480,human,female,dark,2,pipe/half shaved
3481,human,female,medium,3,hot lipstick/dark hair/clown eyes blue
3482,human,male,dark,3,handlebars/earring/headband
3483,human,female,dark,2,pipe/blonde bob
3484,human,male,medium,4,cigarette/earring/goat/knitted cap
3485,human,male,dark,2,cap/goat
3486,human,female,medium,3,cap/horned rim glasses/hot lipstick
3487,human,female,medium,2,bandana/hot lipstick
3488,human,female,medium,3,red mohawk/big shades/earring
3489,zombie,male,,2,stringy hair/eye patch
3490,human,female,medium,4,blue eye shadow/wild white hair/hot lipstick/earring
3491,human,male,light,5,cigarette/mustache/earring/crazy hair/mole
3492,human,female,medium,2,mole/wild hair
3493,zombie,male,,2,peak spike/shadow beard
3494,human,female,dark,3,earring/blonde bob/clown eyes blue
3495,human,male,medium,3,frumpy hair/muttonchops/vape
3496,human,male,medium,2,cigarette/purple hair
3497,human,male,medium,2,cigarette/messy hair
3498,human,female,dark,2,horned rim glasses/mohawk dark
3499,human,male,dark,3,wild hair/earring/regular shades
3500,human,male,light,2,frumpy hair/vr
3501,human,male,albino,2,bandana/small shades
3502,human,female,dark,2,mole/frumpy hair
3503,human,female,light,3,pipe/pilot helmet/earring
3504,human,male,medium,4,chinstrap/wild hair/earring/regular shades
3505,human,male,dark,3,shadow beard/nerd glasses/top hat
3506,human,male,dark,4,shadow beard/earring/headband/vr
3507,human,male,dark,3,handlebars/do-rag/3d glasses
3508,human,male,light,4,cigarette/frumpy hair/goat/clown eyes green
3509,human,male,dark,3,shadow beard/classic shades/mohawk
3510,human,female,medium,2,hot lipstick/frumpy hair
3511,human,female,light,3,black lipstick/pink with hat/vr
3512,human,female,medium,2,mohawk dark/cigarette
3513,human,female,medium,2,big shades/mohawk
3514,human,male,dark,2,police cap/goat
3515,human,female,dark,3,crazy hair/purple lipstick/earring
3516,human,male,dark,3,messy hair/earring/3d glasses
3517,human,male,medium,2,messy hair/earring
3518,human,male,dark,3,hoodie/front beard dark/earring
3519,human,female,dark,4,mole/pink with hat/earring/clown eyes blue
3520,human,female,light,3,red mohawk/black lipstick/nerd glasses
3521,human,male,medium,2,do-rag/small shades
3522,human,female,light,4,clown nose/red mohawk/black lipstick/earring
3523,human,male,medium,3,nerd glasses/headband/big beard
3524,human,male,albino,2,pipe/mohawk
3525,human,female,light,2,wild white hair/nerd glasses
3526,human,female,medium,3,cap/hot lipstick/earring
3527,human,female,dark,2,black lipstick/mohawk dark
3528,human,female,albino,2,hot lipstick/wild hair
3529,human,female,dark,2,clown hair green/earring
3530,human,male,light,2,handlebars/mohawk thin
3531,human,female,medium,3,headband/purple lipstick/clown eyes blue
3532,human,male,medium,2,shaved head/eye patch
3533,human,male,dark,2,stringy hair/mustache
3534,human,female,medium,3,pipe/earring/straight hair dark
3535,human,female,light,3,pigtails/purple lipstick/clown eyes blue
3536,human,male,light,2,cap forward/earring
3537,human,male,medium,2,hoodie/handlebars
3538,human,male,medium,2,peak spike/frown
3539,human,male,dark,3,earring/mohawk/regular shades
3540,human,male,medium,4,handlebars/wild hair/horned rim glasses/pipe
3541,human,female,medium,2,mohawk thin/earring
3542,human,female,medium,4,vape/crazy hair/earring/clown eyes blue
3543,human,male,light,3,hoodie/pipe/small shades
3544,human,male,albino,3,mohawk thin/shadow beard/earring
3545,human,female,light,2,red mohawk/blue eye shadow
3546,human,male,light,2,earring/top hat
3547,human,female,medium,2,pigtails/nerd glasses
3548,human,female,light,2,black lipstick/blonde short
3549,human,male,light,3,stringy hair/shadow beard/earring
3550,human,male,medium,2,crazy hair/eye patch
3551,human,male,dark,3,cigarette/normal beard black/wild hair
3552,human,male,light,2,eye patch/mohawk dark
3553,human,male,medium,2,frumpy hair/handlebars
3554,human,male,dark,2,earring/clown hair green
3555,human,male,medium,5,front beard/wild hair/earring/rosy cheeks/small shades
3556,human,female,medium,3,welding goggles/half shaved/earring
3557,human,female,medium,3,messy hair/black lipstick/eye patch
3558,human,female,dark,4,hot lipstick/frumpy hair/rosy cheeks/cigarette
3559,human,male,albino,2,peak spike/nerd glasses
3560,human,female,medium,2,blonde short/clown eyes blue
3561,human,male,dark,3,front beard/cap forward/earring
3562,human,male,light,3,clown eyes blue/mohawk thin/normal beard
3563,human,male,dark,3,stringy hair/cigarette/vr
3564,human,male,medium,3,cigarette/buck teeth/mohawk thin
